0.186000,2.392430,2.678021
0.187000,2.405293,2.691502
0.188000,2.418155,2.704973
0.189000,2.431018,2.718434
0.190000,2.443881,2.731886
0.191000,2.456743,2.745327
0.192000,2.469606,2.758759
0.193000,2.482468,2.772181
0.194000,2.495331,2.785593
0.195000,2.508193,2.798995
0.196000,2.521056,2.812387
0.197000,2.533918,2.825770
0.198000,2.546781,2.839143
0.199000,2.559643,2.852506
0.200000,2.572506,2.865859
0.201000,2.585368,2.879202
0.202000,2.598231,2.892536
0.203000,2.611093,2.905860
0.204000,2.623956,2.919174
0.205000,2.636818,2.932478
0.206000,2.649681,2.945772
0.207000,2.662543,2.959057
0.208000,2.675406,2.972331
0.209000,2.688269,2.985596
0.210000,2.701131,2.998851
0.211000,2.713994,3.012097
0.212000,2.726856,3.025332
0.213000,2.739719,3.038558
0.214000,2.752581,3.051774
0.215000,2.765444,3.064980
0.216000,2.778306,3.078176
0.217000,2.791169,3.091362
0.218000,2.804031,3.104539
0.219000,2.816894,3.117706
0.220000,2.829756,3.130863
0.221000,2.842619,3.144010
0.222000,2.855481,3.157147
0.223000,2.868344,3.170275
0.224000,2.881206,3.183393
0.225000,2.894069,3.196501
0.226000,2.906932,3.209599
0.227000,2.919794,3.222687
0.228000,2.932657,3.235766
0.229000,2.945519,3.248834
0.230000,2.958382,3.261893
0.231000,2.971244,3.274942
0.232000,2.984107,3.287982
0.233000,2.996969,3.301011
0.234000,3.009832,3.314031
0.235000,3.022694,3.327041
0.236000,3.035557,3.340041
0.237000,3.048419,3.353031
0.238000,3.061282,3.366011
0.239000,3.074144,3.378982
0.240000,3.087007,3.391943
0.241000,3.099869,3.404894
0.242000,3.112732,3.417835
0.243000,3.125595,3.430766
0.244000,3.138457,3.443688
0.245000,3.151320,3.456600
0.246000,3.164182,3.469502
0.247000,3.177045,3.482394
0.248000,3.189907,3.495276
0.249000,3.202770,3.508149
0.250000,3.215632,3.521011
0.251000,3.228495,3.533864
0.252000,3.241357,3.546707
0.253000,3.254220,3.559540
0.254000,3.267082,3.572364
0.255000,3.279945,3.585178
0.256000,3.292807,3.597981
0.257000,3.305670,3.610775
0.258000,3.318532,3.623560
0.259000,3.331395,3.636334
0.260000,3.344258,3.649099
0.261000,3.357120,3.661853
0.262000,3.369983,3.674598
0.263000,3.382845,3.687334
0.264000,3.395708,3.700059
0.265000,3.408570,3.712775
0.266000,3.421433,3.725480
0.267000,3.434295,3.738176
0.268000,3.447158,3.750862
0.269000,3.460020,3.763539
0.270000,3.472883,3.776205
0.271000,3.485745,3.788862
0.272000,3.498608,3.801509
0.273000,3.511470,3.814146
0.274000,3.524333,3.826773
0.275000,3.537195,3.839390
0.276000,3.550058,3.851998
0.277000,3.562921,3.864596
0.278000,3.575783,3.877184
0.279000,3.588646,3.889762
0.280000,3.601508,3.902331
0.281000,3.614371,3.914889
0.282000,3.627233,3.927438
0.283000,3.640096,3.939977
0.284000,3.652958,3.952506
0.285000,3.665821,3.965025
0.286000,3.678683,3.977535
0.287000,3.691546,3.990035
0.288000,3.704408,4.002525
0.289000,3.717271,4.015005
0.290000,3.730133,4.027475
0.291000,3.742996,4.039936
0.292000,3.755858,4.052386
0.293000,3.768721,4.064827
0.294000,3.781584,4.077258
0.295000,3.794446,4.089679
0.296000,3.807309,4.102091
0.297000,3.820171,4.114492
0.298000,3.833034,4.126884
0.299000,3.845896,4.139266
0.300000,3.858759,4.151638
0.301000,3.871621,4.164001
0.302000,3.884484,4.176353
0.303000,3.897346,4.188696
